,ID_Pengiriman,Tanggal,Waktu_Keberangkatan,Waktu_Kedatangan,Lat_Jemput,Lon_Jemput,Lat_Tujuan,Lon_Tujuan,Jarak_KM_Terukur,ID_Kurir,Tipe_Kendaraan,Pengalaman_Kurir,Jumlah_Paket,Kondisi_Cuaca,Kondisi_Lalu_Lintas,Tipe_Area_Tujuan,Durasi_Pengiriman_Menit,ETA_Awal_Menit,Status_Keterlambatan
3968,DEL-03969,2023-10-01 12:02:00,2023-10-01 12:02:00,2023-10-01 13:02:48.572936,-6.158517314173957,106.71788374575354,-6.152615688386733,106.7482166918876,23.95841219586105,9,Motor,Menengah,10,Hujan_Ringan,Sedang,Perumahan,60.80954892825319,46.26813505410569,0
3969,DEL-03970,2023-10-26 17:14:00,2023-10-26 17:14:00,2023-10-26 17:44:26.894201,-6.308964996823844,106.79751529324506,-6.240365714993713,106.75880717851174,13.368676281941674,6,Mobil_Van,Rendah,9,Hujan_Ringan,Sedang,Perumahan,30.448236691205853,23.167136612874025,0
3970,DEL-03971,2023-10-15 10:27:00,2023-10-15 10:27:00,2023-10-15 11:21:28.495928,-6.3065273478781485,106.70126611072703,-6.224635864591912,106.9409959548732,35.34995384710942,25,Mobil_Van,Tinggi,34,Cerah,Ringan,Bisnis,54.4749321315911,63.55408748685629,0
3971,DEL-03972,2023-09-10 12:46:00,2023-09-10 12:46:00,2023-09-10 12:51:00.000000,-6.3190341225632665,106.85187708919791,-6.334868689388218,106.87125752938994,6.610064370909683,30,MTR,Menengah,32,Hujan_Ringan,Ringan,Perumahan,5.0,4.221949916210036,0
3972,DEL-03973,2023-10-27 08:49:00,2023-10-27 08:49:00,2023-10-27 10:22:21.574332,-6.165110999932177,106.76050570724652,-6.07271964186886,106.8817702015873,39.921558680410264,26,Motor,Rendah,16,Cerah,Sedang,Perumahan,93.35957219170564,81.68962566774245,0
3973,DEL-03974,2023-09-07 08:17:00,2023-09-07 08:17:00,2023-09-07 08:31:18.362923,-6.315331161057999,106.74693284772096,-6.323564296001152,106.73879302468411,13.449453765070682,3,Motor,Rendah,15,Cerah,Ringan,Industri,14.306048722448676,15.02135115857111,0
3974,DEL-03975,2023-10-22 15:23:00,2023-10-22 15:23:00,2023-10-22 17:28:11.121813,-6.0972118403412106,106.78838567287691,-6.176020762794336,106.80961331918674,41.63901951126846,22,Mobil_Van,Tinggi,10,Hujan_Ringan,Padat,Industri,125.18536354941392,79.37477761285304,1
3975,DEL-03976,2023-09-02 14:19:00,2023-09-02 14:19:00,2023-09-02 14:54:35.648488,-6.052110499454203,106.81277625073191,-6.088504435628353,106.74406229562877,21.763268496255847,42,Motor,Menengah,24,Cerah,Ringan,Bisnis,35.59414146489259,37.37384853813722,0
3976,DEL-03977,2023-10-04 17:25:00,2023-10-04 17:25:00,2023-10-04 18:07:08.412350,-6.2400955445874,106.69257907867764,-6.223740425145498,106.7279606660578,22.5437789572224,45,Motor,Menengah,31,Hujan_Ringan,Ringan,Perumahan,42.14020583926055,38.475840114107456,0
3977,DEL-03978,2023-09-07 12:29:00,2023-09-07 12:29:00,2023-09-07 13:18:05.110285,-6.213899045909871,106.86232900913905,-6.109962353746589,106.81057235628816,22.477536564679987,9,Motor,Menengah,33,Cerah,Sedang,Bisnis,49.08517142420824,42.94952499618221,0
3978,DEL-03979,2023-10-12 11:10:00,2023-10-12 11:10:00,2023-10-12 11:25:43.449358,-6.136499846904297,106.9148841299716,-6.108855176109111,106.94632818727496,6.043703984610778,35,Motor,Rendah,13,Cerah,Ringan,Industri,15.724155965958612,16.510363764256542,0
3979,DEL-03980,2023-09-01 08:55:00,2023-09-01 08:55:00,2023-09-01 09:00:00.000000,-6.06885409810227,106.73339607486037,-6.332046188424126,106.7143867941643,1.0,7,Motor,Menengah,11,Hujan_Ringan,Sedang,Bisnis,5.0,0.3870372041705725,0
3980,DEL-03981,2023-09-01 09:01:00,2023-09-01 09:01:00,2023-09-01 09:34:33.809578,-6.081771867933084,106.70411727054883,-6.226356882280784,106.72275595772626,19.11243014275178,37,Motor,Menengah,25,Cerah,Sedang,Perumahan,33.56349296625705,29.368056345474923,0
3981,DEL-03982,2023-09-21 10:22:00,2023-09-21 10:22:00,2023-09-21 11:26:40.507374,-6.332722451375045,106.87815162711571,-6.142692353993887,106.7229386965034,25.09264053324088,48,Motor,Tinggi,22,Badai,Ringan,Perumahan,64.67512289888583,53.895935749071526,0
3982,DEL-03983,2023-09-21 14:03:00,2023-09-21 14:03:00,2023-09-21 14:33:13.211123,-6.299278459232971,106.70506251712968,-6.223293947279335,106.88751067848398,10.578100026840431,9,Motor,Rendah,19,Cerah,Padat,Perumahan,30.22018537759521,19.83199665404686,0
3983,DEL-03984,2023-09-12 12:19:00,2023-09-12 12:19:00,2023-09-12 12:47:25.682522,-6.123620840432663,106.66237654810888,-6.186449825546194,106.8031446183344,16.33,27,Mobil_Van,Menengah,6,Cerah,Ringan,Perumahan,28.42804203349489,29.84944413516964,0
3984,DEL-03985,2023-09-18 07:29:00,2023-09-18 07:29:00,2023-09-18 07:54:42.970729,-6.143332067590266,106.83577296611485,-6.171662628618008,106.76543029701928,17.75932290028388,28,Motor,Menengah,37,Cerah,Ringan,Perumahan,25.716178810168262,27.00198775067668,0
3985,DEL-03986,2023-10-03 14:13:00,2023-10-03 14:13:00,2023-10-03 14:55:53.662661,-6.310034421787964,106.7219254248916,-6.304631186980627,106.90313695031016,21.18717576122443,45,Motor,Tinggi,15,Cerah,Sedang,Perumahan,42.894377689443154,41.70286719806974,0
3986,DEL-03987,2023-10-06 11:10:00,2023-10-06 11:10:00,2023-10-06 12:38:00.584086,-6.19938062539953,106.70154312267856,-6.226405638155441,106.73924719150816,42.22788938824144,44,Motor,Tinggi,10,Cerah,Sedang,Perumahan,88.00973477011847,85.56501991539297,0
3987,DEL-03988,2023-09-24 18:30:00,2023-09-24 18:30:00,2023-09-24 18:56:08.572284,-6.115755610674412,106.94448082251436,-6.34146103349493,106.76766536960238,11.613420998632138,33,Motor,Menengah,17,Cerah,Ringan,Perumahan,26.142871398381107,27.450014968300163,0
3989,DEL-03990,2023-09-24 19:23:00,2023-09-24 19:23:00,2023-09-24 20:42:00.995594,-6.0886137092796,106.92103298706466,-6.196323780987051,106.6856730305625,32.91694644502159,17,Motor,Rendah,29,Cerah,Sedang,Perumahan,79.01659323473783,69.1395190803956,0
3990,DEL-03991,2023-10-24 16:01:00,2023-10-24 16:01:00,2023-10-24 16:17:50.790407,-6.3341084675538895,106.70346562976658,-6.1779242006183575,106.69101932001637,12.572011836893434,23,Motor,Menengah,9,Cerah,Ringan,Bisnis,16.846506789739173,17.68883212922613,0
3991,DEL-03992,2023-09-16 12:45:00,2023-09-16 12:45:00,2023-09-16 13:50:26.933407,-6.115341474479578,106.89569313961871,-6.306129678022502,106.75409257153268,32.907203756539964,25,Motor,Rendah,18,Hujan_Ringan,Ringan,Perumahan,65.44889011353577,59.75768227757615,0
3992,DEL-03993,2023-09-01 07:10:00,2023-09-01 07:10:00,2023-09-01 07:17:08.798734,-6.165254330063039,106.80060566191456,-6.123314218936274,106.8072255781463,4.779853794954191,19,Mobil_Van,Tinggi,33,Hujan_Ringan,Sedang,Perumahan,7.146645572430631,6.0418501216201,0
3993,DEL-03994,2023-10-21 09:42:00,2023-10-21 09:42:00,2023-10-21 10:53:49.398071,-6.255440196003695,106.6735784307348,-6.238103633638702,106.65022329446673,30.82081887665833,29,Motor,Tinggi,34,Cerah,Padat,Bisnis,71.82330118364477,52.371157113074304,0
3994,DEL-03995,2023-09-29 11:16:00,2023-09-29 11:16:00,2023-09-29 11:45:33.571641,-6.133720235497427,106.87008158809309,-6.073805021351698,106.70697969344997,10.727598274823704,31,motor,Rendah,16,Cerah,Sedang,Perumahan,29.55952734835638,25.864586429811837,0
3995,DEL-03996,2023-10-28 12:38:00,2023-10-28 12:38:00,2023-10-28 12:57:41.623838,-6.1152902614546525,106.91762201152044,-6.233701183008378,106.70269500605733,10.027874021341027,6,Motor,Menengah,31,Cerah,Sedang,Perumahan,19.69373062733772,17.232014298920504,0
3996,DEL-03997,2023-10-12 18:28:00,2023-10-12 18:28:00,2023-10-12 19:20:50.465817,-6.069830308608809,106.69890509710063,-6.305056707070219,106.72600405463656,31.236142282412562,37,Motor,Tinggi,35,Cerah,Sedang,Industri,52.84109695696359,51.373288708159045,0
3997,DEL-03998,2023-10-13 09:51:00,2023-10-13 09:51:00,2023-10-13 10:44:16.396192,-6.239667598353721,106.86767707270084,-6.122608862395773,106.69982427781596,37.41331391611526,34,Motor,Menengah,33,Cerah,Ringan,Bisnis,53.27326986050858,55.936933353534016,0
3998,DEL-03999,2023-09-10 17:41:00,2023-09-10 17:41:00,2023-09-10 18:48:38.561550,-6.144194979206014,106.78351575572194,-6.179659759868201,106.70853845434917,17.09927413432372,24,Mobil_Van,Menengah,31,Cerah,Padat,Bisnis,67.64269249317938,44.39051694864897,0
3999,DEL-04000,2023-09-14 18:46:00,2023-09-14 18:46:00,2023-09-14 19:58:12.970889,-6.169215116919593,106.876161135977,-6.233993549526754,106.9451641082892,31.032378477868498,10,Motor,Menengah,9,Hujan_Ringan,Sedang,Perumahan,72.2161814765794,54.947094601745206,0
4000,DEL-04001,2023-10-12 16:31:00,2023-10-12 16:31:00,2023-10-12 16:49:43.901084,-6.192438179162874,106.86417838445558,-6.2432128509703215,106.82841907774636,8.873836814795142,11,motor,Menengah,13,Cerah,Sedang,Perumahan,18.731684728528425,16.390224137462372,0
4001,DEL-04002,2023-09-26 09:00:00,2023-09-26 09:00:00,2023-09-26 09:57:32.483527,-6.082875057753489,106.6579800691389,-6.304769307932819,106.87880794945596,33.76546884076269,24,Motor,Menengah,30,Cerah,Ringan,Perumahan,57.54139211994921,60.41846172594667,0
4002,DEL-04003,2023-10-26 19:57:00,2023-10-26 19:57:00,2023-10-26 20:02:00.000000,-6.34904980575848,106.70361631079014,-6.247749611760197,106.8958030131242,1.0,2,Mobil_Van,Rendah,31,Cerah,Ringan,Industri,5.0,-2.6509282548207285,0
4003,DEL-04004,2023-10-12 08:16:00,2023-10-12 08:16:00,2023-10-12 08:54:43.064721,-6.265366518168921,106.79130817287968,-6.341196757706499,106.85030417922778,15.678911568501047,29,Motor,Rendah,19,Cerah,Ringan,Perumahan,38.71774535823125,40.65363262614281,0
4004,DEL-04005,2023-09-30 14:38:00,2023-09-30 14:38:00,2023-09-30 15:41:53.537359,-6.188516828136551,106.93007825157362,-6.199279425777269,106.86122408100816,35.68033584005944,16,Motor,Tinggi,19,Hujan_Ringan,Ringan,Perumahan,63.892289308422086,64.81826451579053,0
4005,DEL-04006,2023-09-07 10:26:00,2023-09-07 10:26:00,2023-09-07 11:02:48.107754,-6.296512021509034,106.75262203702644,-6.080982877455879,106.83968503336058,15.04134214861786,23,motor,Tinggi,38,Cerah,Padat,Perumahan,36.80179589291702,26.834642838585324,0
4006,DEL-04007,2023-09-09 12:33:00,2023-09-09 12:33:00,2023-09-09 13:53:08.076932,-6.077640039880173,106.83866204108404,-6.111400761135402,106.84481204341388,40.01065375503614,35,Motor,Menengah,18,Cerah,Ringan,Industri,80.13461553049387,84.14134630701857,0
4007,DEL-04008,2023-10-16 07:00:00,2023-10-16 07:00:00,2023-10-16 07:40:24.371208,-6.155721464716096,106.65362512365432,-6.341443640838736,106.92853488877128,13.788289514827095,43,Truk_Kecil,Tinggi,6,Hujan_Ringan,Padat,Perumahan,40.406186795366025,25.61986481590237,0
4008,DEL-04009,2023-09-09 10:52:00,2023-09-09 10:52:00,2023-09-09 11:39:46.919747,-6.206635101610403,106.86333807646407,-6.085621902119531,106.70572154216264,28.74043338938056,22,Motor,Tinggi,10,Cerah,Ringan,Bisnis,47.78199578538799,55.74566174961932,0
4009,DEL-04010,2023-09-19 10:59:00,2023-09-19 10:59:00,2023-09-19 11:04:00.000000,-6.105589472280004,106.83092047882585,-6.214302551335234,106.73241901074788,7.78,35,Motor,Menengah,20,Cerah,Sedang,Bisnis,5.0,-1.2719509460024851,0
4010,DEL-04011,2023-10-10 19:03:00,2023-10-10 19:03:00,2023-10-10 19:29:39.076105,-6.214734142560469,106.86461842398472,-6.292732560375352,106.67797756464562,18.497824432421783,6,Motor,Menengah,13,Cerah,Ringan,Perumahan,26.651268424119813,27.98383184532581,0
4011,DEL-04012,2023-09-09 15:21:00,2023-09-09 15:21:00,2023-09-09 16:36:57.640569,-6.182404096420997,106.92139818390748,-6.124276413435384,106.90119733888928,32.010027066769254,23,motor,Tinggi,20,Hujan_Ringan,Padat,Perumahan,75.96067615362982,48.16347219885949,0
4012,DEL-04013,2023-09-18 18:41:00,2023-09-18 18:41:00,2023-09-18 18:47:52.868110,-6.349174701333824,106.69394967993534,-6.253137934946886,106.78462659708836,1.0,23,Motor,Tinggi,26,Cerah,Padat,Perumahan,6.881135168961462,5.017494394034399,0
4013,DEL-04014,2023-10-13 13:08:00,2023-10-13 13:08:00,2023-10-13 14:37:43.723369,-6.240289840941478,106.7284768788024,-6.274004473058945,106.92213136816426,43.21,30,Motor,Tinggi,23,Hujan_Ringan,Sedang,Perumahan,89.72872281010281,75.85761590226085,0
4014,DEL-04015,2023-09-06 09:47:00,2023-09-06 09:47:00,2023-09-06 10:34:16.689890,-6.308362858294709,106.94873426765044,-6.301604477965536,106.77350271397393,19.94585148504841,37,Motor,Menengah,12,Hujan_Ringan,Padat,Perumahan,47.278164825086925,26.97938753605504,0
4015,DEL-04016,2023-10-17 13:15:00,2023-10-17 13:15:00,2023-10-17 14:23:15.304253,-6.143093395801313,106.69688518755288,-6.204013427929933,106.78278424742444,30.35477465655038,42,Mobil_Van,Menengah,25,Hujan_Ringan,Sedang,Perumahan,68.25507089036805,51.93320611223657,0
4016,DEL-04017,2023-09-05 07:50:00,2023-09-05 07:50:00,2023-09-05 08:10:12.409665,-6.20629191230728,106.8661881019578,-6.321981800135166,106.78450695038627,7.517752156532389,20,Motor,Tinggi,7,Hujan_Ringan,Ringan,Perumahan,20.20682775475152,20.49968033090734,0
4017,DEL-04018,2023-10-07 13:18:00,2023-10-07 13:18:00,2023-10-07 13:27:04.511743,-6.259472732824931,106.86752277315328,-6.114316061265864,106.8337479276543,4.299716096034338,11,Motor,Menengah,19,Cerah,Ringan,Perumahan,9.07519571441765,9.528955500138531,0
4018,DEL-04019,2023-10-24 11:16:00,2023-10-24 11:16:00,2023-10-24 11:21:00.000000,-6.209650298188477,106.85489812387068,-6.208797627000077,106.87983723508977,2.854949666099813,24,Mobil_Van,Tinggi,6,Cerah,Ringan,Bisnis,5.0,4.187719182173749,0
4019,DEL-04020,2023-09-26 12:07:00,2023-09-26 12:07:00,2023-09-26 13:07:51.099464,-6.287111033614596,106.71823217679436,-6.215907074954324,106.75538768283516,34.755347816096915,18,Mobil_Van,Menengah,26,Cerah,Ringan,Perumahan,60.85165772627975,63.89424061259373,0
4020,DEL-04021,2023-10-03 08:29:00,2023-10-03 08:29:00,2023-10-03 09:14:55.335907,-6.072474010254158,106.71454021896416,-6.349443813055544,106.83904963602669,26.30423074649417,27,Motor,Menengah,21,Cerah,Ringan,Bisnis,45.92226511015477,48.21837836566251,0
4021,DEL-04022,2023-10-17 10:59:00,2023-10-17 10:59:00,2023-10-17 12:06:08.048028,-6.333808210234726,106.84990232041044,-6.104640841907432,106.71119023102708,23.960887484045692,7,Motor,Menengah,20,Cerah,Padat,Perumahan,67.13413380718866,44.05677531096755,0
4022,DEL-04023,2023-09-18 17:56:00,2023-09-18 17:56:00,2023-09-18 18:53:21.616198,-6.090374889411164,106.70587505533776,-6.202148882288524,106.81621413135043,39.049803021520354,48,Motor,Tinggi,18,Cerah,Ringan,Industri,57.36026996792,66.92031496257333,0
4023,DEL-04024,2023-09-10 14:55:00,2023-09-10 14:55:00,2023-09-10 15:54:41.711835,-6.196592363379995,106.84846899952215,-6.218031644059596,106.8139754699531,27.424023978827876,21,Mobil_Van,Rendah,9,Cerah,Padat,Perumahan,59.69519725040424,39.174973195577785,0
4024,DEL-04025,2023-09-04 11:03:00,2023-09-04 11:03:00,2023-09-04 11:50:10.521313,-6.164316051158355,106.7977584846076,-6.121584534414683,106.91661475969448,22.03790060110599,15,Motor,Tinggi,25,Cerah,Padat,Bisnis,47.17535522018739,34.398696514719965,0
4025,DEL-04026,2023-09-13 15:12:00,2023-09-13 15:12:00,2023-09-13 15:17:00.000000,-6.259218313727389,106.7659886602948,-6.331130435269772,106.91875356715492,5.371803728663238,8,Motor,Menengah,20,Cerah,Ringan,Perumahan,5.0,-2.5776715794051146,0
4026,DEL-04027,2023-09-18 19:58:00,2023-09-18 19:58:00,2023-09-18 21:32:08.355770,-6.059990714961704,106.74006970481338,-6.239995863171439,106.79616334748988,35.69223210423129,28,Motor,Tinggi,35,Cerah,Padat,Perumahan,94.1392628318486,68.64321248155628,0
4027,DEL-04028,2023-09-24 08:47:00,2023-09-24 08:47:00,2023-09-24 09:37:55.998362,-6.265444712444153,106.93427307999691,-6.1772798127338735,106.65737983973352,30.73673112213178,21,Truk_Kecil,Tinggi,36,Cerah,Ringan,Bisnis,50.93330604048938,59.42219038057094,0
4028,DEL-04029,2023-10-03 16:18:00,2023-10-03 16:18:00,2023-10-03 16:48:06.015376,-6.173336600857909,106.80242809732285,-6.211826731178244,106.90338658518544,16.698389282867097,8,Motor,Tinggi,20,Cerah,Ringan,Perumahan,30.10025627408917,35.11696565310403,0
4029,DEL-04030,2023-09-09 18:34:00,2023-09-09 18:34:00,2023-09-09 18:49:27.750769,-6.051974988467862,106.81837558875328,-6.295508333036608,106.65018674116956,5.271228846195262,28,Motor,Menengah,13,Cerah,Ringan,Perumahan,15.462512820348769,16.235638461366207,0
4030,DEL-04031,2023-10-27 13:09:00,2023-10-27 13:09:00,2023-10-27 13:53:15.596860,-6.085671681084967,106.93477682540605,-6.260217047695907,106.79347609065226,18.87152865625795,34,Motor,Menengah,13,Hujan_Ringan,Ringan,Bisnis,44.25994766825288,40.41125656666567,0
4031,DEL-04032,2023-09-01 16:20:00,2023-09-01 16:20:00,2023-09-01 17:31:23.094242,-6.189101052414168,106.84616319542914,-6.25993983270571,106.65593704729004,32.84902987915736,47,Truk_Kecil,Menengah,25,Hujan_Ringan,Sedang,Perumahan,71.38490403038163,54.31460089268168,0
4032,DEL-04033,2023-09-09 18:46:00,2023-09-09 18:46:00,2023-09-09 20:07:41.014002,-6.052887643109837,106.93735587832704,-6.052408759170432,106.7557773883068,46.23851949793521,15,Mobil_Van,Menengah,12,Cerah,Ringan,Perumahan,81.68356670684591,85.76774504218821,0
4033,DEL-04034,2023-09-15 09:56:00,2023-09-15 09:56:00,2023-09-15 10:35:37.957411,-6.139589041480216,106.6819100221568,-6.252140864358005,106.84102940581997,18.914080684894316,44,Truk_Kecil,Menengah,28,Cerah,Sedang,Perumahan,39.63262352242331,34.6785455821204,0
4034,DEL-04035,2023-09-05 15:57:00,2023-09-05 15:57:00,2023-09-05 17:04:03.404290,-6.287389875157458,106.90399188953172,-6.2884453812373104,106.76136027091624,39.613211826562974,43,Motor,Menengah,20,Cerah,Ringan,Perumahan,67.05673817137058,70.40957507993912,0
4035,DEL-04036,2023-09-22 15:22:00,2023-09-22 15:22:00,2023-09-22 16:03:11.771035,-6.228321136869258,106.75062438840692,-6.103208854068757,106.92806740757304,21.748640949518567,37,Motor,Menengah,35,Cerah,Sedang,Perumahan,41.19618391071419,36.04666092187492,0
4036,DEL-04037,2023-09-07 14:22:00,2023-09-07 14:22:00,2023-09-07 15:23:53.280293,-6.249651999796535,106.8931462575211,-6.223648623498917,106.84222909003344,36.88957711688153,27,Motor,Menengah,24,Cerah,Ringan,Perumahan,61.88800488475657,64.9824051289944,0
4037,DEL-04038,2023-10-14 15:26:00,2023-10-14 15:26:00,2023-10-14 16:03:19.737141,-6.246795887518643,106.90669098725849,-6.216840891653885,106.84393316176642,18.7288690587614,41,Mobil_Van,Menengah,9,Hujan_Ringan,Ringan,Perumahan,37.328952344784426,34.08295648871622,0
4038,DEL-04039,2023-10-11 12:54:00,2023-10-11 12:54:00,2023-10-11 14:33:52.479695,-6.12186306819204,106.73144636584276,-6.185333280951279,106.7623311137908,33.378544219770774,26,Motor,Tinggi,6,Cerah,Padat,Perumahan,99.874661588815,72.82527407517759,0
4039,DEL-04040,2023-10-04 15:59:00,2023-10-04 15:59:00,2023-10-04 17:27:22.847362,-6.174721121818162,106.77264918495464,-6.171293240821247,106.66156305728887,32.619871163698,12,Motor,Tinggi,7,Cerah,Padat,Perumahan,88.38078935989408,64.44432557492276,0
4040,DEL-04041,2023-10-19 07:50:00,2023-10-19 07:50:00,2023-10-19 08:45:24.290776,-6.338572186523142,106.86780430629447,-6.172833319876898,106.8714539170476,28.37943010686312,34,Motor,Menengah,36,Cerah,Ringan,Perumahan,55.40484627221608,58.17508858582688,0
4041,DEL-04042,2023-10-30 12:36:00,2023-10-30 12:36:00,2023-10-30 14:12:22.778140,-6.086765454904707,106.67971668926909,-6.339650083276687,106.86487341916332,42.73811032813477,31,Motor,Menengah,29,Cerah,Sedang,Perumahan,96.37963566374134,84.33218120577368,0
4042,DEL-04043,2023-10-01 08:40:00,2023-10-01 08:40:00,2023-10-01 10:06:59.973012,-6.260961157855951,106.8766600603018,-6.104347270130615,106.80903750810114,34.78536591039199,3,Motor,Rendah,39,Hujan_Ringan,Sedang,Perumahan,86.99955019741658,66.19530993281697,0
4043,DEL-04044,2023-09-29 16:13:00,2023-09-29 16:13:00,2023-09-29 16:44:26.662762,-6.050877536926057,106.68314187781642,-6.291544154277549,106.7748804117773,22.328206809258784,26,Motor,Tinggi,34,Cerah,Padat,Bisnis,31.444379360227,22.928193283498853,0
4044,DEL-04045,2023-10-06 10:52:00,2023-10-06 10:52:00,2023-10-06 11:48:34.847631,-6.063742780899564,106.9243367196804,-6.262297361664842,106.8114951150026,22.709752334414222,6,Motor,Menengah,19,Cerah,Ringan,Perumahan,56.58079385557776,59.40983354835665,0
4045,DEL-04046,2023-09-15 14:25:00,2023-09-15 14:25:00,2023-09-15 16:01:27.027174,-6.06784078499541,106.73290178798892,-6.297971143993798,106.87404462124512,32.00657326938497,20,Motor,Menengah,33,Badai,Sedang,Perumahan,96.45045290604516,60.28153306627824,1
4046,DEL-04047,2023-10-06 11:27:00,2023-10-06 11:27:00,2023-10-06 12:33:26.863542,-6.106661718780808,106.8226798040602,-6.119877002739237,106.86383562923636,33.83396650917562,40,Mobil_Van,Rendah,6,Cerah,Ringan,Perumahan,66.44772570623579,69.77011199154758,0
4047,DEL-04048,2023-09-04 12:11:00,2023-09-04 12:11:00,2023-09-04 13:18:59.651859,-6.283816000494937,106.68514605002288,-6.174902602212375,106.84743289869846,40.64942211251261,17,Motor,Menengah,10,Cerah,Ringan,Industri,67.99419764786298,71.39390753025613,0
4048,DEL-04049,2023-09-16 09:39:00,2023-09-16 09:39:00,2023-09-16 10:57:02.934925,-6.190210176791366,106.73084794639874,-6.123411154174385,106.921133180221,29.55642923998898,41,Motor,Menengah,33,Badai,Ringan,Bisnis,78.04891541314919,58.53668655986189,0
4049,DEL-04050,2023-10-08 16:36:00,2023-10-08 16:36:00,2023-10-08 17:59:08.045325,-6.282709211952508,106.77118651304612,-6.15398047837121,106.83296651319009,42.35012851675069,1,Motor,Menengah,26,Hujan_Ringan,Ringan,Bisnis,83.13408874544821,75.90503755019185,0
4050,DEL-04051,2023-09-29 08:09:00,2023-09-29 08:09:00,2023-09-29 08:56:01.716562,-6.272097363323315,106.7961146630049,-6.31875240967418,106.65435289426352,15.345202777998683,13,Motor,Menengah,10,Cerah,Sedang,Perumahan,47.0286093627128,41.150033192373705,0
4051,DEL-04052,2023-10-12 13:17:00,2023-10-12 13:17:00,2023-10-12 13:38:25.149617,-6.166714469169117,106.65002024929396,-6.259550067244699,106.83541915069056,15.28534856946257,18,Motor,Rendah,33,Hujan_Ringan,Ringan,Perumahan,21.41916027728132,19.556624600995992,0
4052,DEL-04053,2023-09-01 13:20:00,2023-09-01 13:20:00,2023-09-01 14:04:50.444185,-6.337749936394081,106.91659672871414,-6.197820452122964,106.83376777370108,30.53320027050542,21,Motor,Tinggi,21,Cerah,Ringan,Perumahan,44.8407364098063,52.314192478107344,0
4053,DEL-04054,2023-09-01 10:59:00,2023-09-01 10:59:00,2023-09-01 11:09:44.468660,-6.059162429953788,106.65230244286766,-6.258516490570592,106.67089084905164,7.360669317800831,12,Motor,Menengah,36,Cerah,Ringan,Bisnis,10.74114432585663,11.278201542149462,0
4054,DEL-04055,2023-09-20 16:22:00,2023-09-20 16:22:00,2023-09-20 17:09:51.251268,-6.074398048226611,106.88210536889832,-6.287808828678165,106.7783189262948,26.52059827879367,44,Motor,Menengah,22,Cerah,Ringan,Bisnis,47.85418780807642,50.24689719848024,0
4055,DEL-04056,2023-10-11 08:59:00,2023-10-11 08:59:00,2023-10-11 10:04:33.951693,-6.235769728352684,106.79117367370692,-6.08905640928002,106.8453288785875,37.65,12,Motor,Tinggi,29,Cerah,Ringan,Industri,65.56586154867016,76.49350514011518,0
4056,DEL-04057,2023-10-16 07:33:00,2023-10-16 07:33:00,2023-10-16 08:46:53.796105,-6.195373265597926,106.8071640074704,-6.125664897435388,106.86135036952442,18.73499548324756,26,Motor,Rendah,22,Hujan_Ringan,Padat,Bisnis,73.89660174831982,42.16925643246512,1
4057,DEL-04058,2023-10-09 19:09:00,2023-10-09 19:09:00,2023-10-09 19:14:00.000000,-6.210164174219672,106.71247964380036,-6.246433981833747,106.91791488757138,2.780749450978546,42,Motor,Menengah,15,Cerah,Sedang,Bisnis,5.0,-5.576044469715775,0
4058,DEL-04059,2023-10-24 10:00:00,2023-10-24 10:00:00,2023-10-24 10:19:17.857224,-6.085340066414759,106.8322105051037,-6.120496291211331,106.90241429421296,13.360816485555876,40,Motor,Rendah,9,Cerah,Ringan,Perumahan,19.29762039956653,20.262501419544854,0
4060,DEL-04061,2023-09-16 07:27:00,2023-09-16 07:27:00,2023-09-16 09:19:04.318879,-6.266566625772693,106.69927092198608,-6.3488642799102815,106.83263532799124,45.85975065080691,44,Motor,Menengah,10,Hujan_Ringan,Sedang,Bisnis,112.07198131678771,85.27215969755589,0
4061,DEL-04062,2023-10-01 13:47:00,2023-10-01 13:47:00,2023-10-01 14:32:04.651847,-6.215947623660411,106.72143570040475,-6.235921392196509,106.828944423359,18.876417378028595,25,Motor,Menengah,15,Hujan_Ringan,Sedang,Bisnis,45.077530788237056,34.2981212519195,0
4062,DEL-04063,2023-10-15 17:16:00,2023-10-15 17:16:00,2023-10-15 17:29:38.945591,-6.221310207293971,106.67007108870374,-6.262853750241701,106.74112437530329,11.604393768641998,21,Motor,Menengah,33,Hujan_Ringan,Sedang,Perumahan,13.649093186068074,10.385179598095275,0
4063,DEL-04064,2023-10-19 08:12:00,2023-10-19 08:12:00,2023-10-19 08:41:45.681281,-6.062199449514825,106.66988507162684,-6.284627413488231,106.70523171183537,19.268705115385337,48,Motor,Menengah,36,Hujan_Ringan,Padat,Perumahan,29.761354682703363,16.98338174828181,0
4064,DEL-04065,2023-09-14 17:27:00,2023-09-14 17:27:00,2023-09-14 18:13:44.942171,-6.297406726845608,106.65413273578572,-6.274523181778747,106.70985259769816,29.67357733631832,49,Motor,Tinggi,8,Cerah,Sedang,Perumahan,46.749036184368656,45.45045184591397,0
4065,DEL-04066,2023-10-12 09:58:00,2023-10-12 09:58:00,2023-10-12 10:40:44.002578,-6.323127098811671,106.71614229764492,-6.067290546027343,106.70326433071205,24.781354700616635,11,Motor,Tinggi,9,Cerah,Ringan,Perumahan,42.73337629293231,49.8556056750877,0
